1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.13333333333333333,0.1111111111111111,0.14285714285714285,0.6666666666666666,0.375,,2.0,0.4,0.3333333333333333,0.5263157894736842,0.3235294117647059,0.5,0.34285714285714286,0.59375,0.2727272727272727,0.1111111111111111,0.21621621621621623,0.4166666666666667,0.3125,0.3055555555555556,0.17857142857142858,0.15789473684210525,0.38461538461538464
0.11173184357541899,0.12154696132596685,0.050955414012738856,0.08,0.03529411764705882,0.15789473684210525,0.5121951219512195,0.24691358024691357,0.325,0.2222222222222222,0.1752136752136752,0.22695035460992907,0.1572700296735905,0.19170984455958548,0.20812182741116753,0.10196078431372549,0.13572854291417166,0.10150375939849623,0.11187607573149742,0.1154562383612663,0.10772357723577236,0.09536082474226804,0.11231884057971014
0.05078125,0.09826589595375723,0.14285714285714285,0.10714285714285714,0.3055555555555556,0.15671641791044777,0.20695102685624012,0.08509454949944383,0.09766763848396501,0.09768287142208087,0.09745958429561201,0.09090909090909091,0.11105792245093346,0.12188235294117647,0.10697868783953197,0.05517241379310345,0.04292929292929293,0.04412324077596044,0.03212074303405573,0.0356425702811245,0.027065527065527065,0.032719836400818,0.039942938659058486
0.0668103448275862,0.10465116279069768,0.19555555555555557,0.09225092250922509,0.12,0.32116788321167883,0.5511811023622047,0.2689655172413793,0.25384615384615383,0.3002257336343115,0.250936329588015,0.21300813008130082,0.22153846153846155,0.25033288948069243,0.2702702702702703,0.1425891181988743,0.12962962962962962,0.11145510835913312,0.07841726618705036,0.08571428571428572,0.07013574660633484,0.10778443113772455,0.09250398724082935
,1.0,0.3333333333333333,,,2.0,1.5,0.3333333333333333,,,1.0,,,,1.0,0.25,,,,,,,
